RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
138	mother	BichomBugun	Bugun	MOTHER	1216	amua	amu/wa	Abraham
138	mother	SingchungBugun	Bugun	MOTHER	1216	amua	amu/wa	Abraham
138	mother	KaspiBugun	Bugun	MOTHER	1216	amu	amu	Abraham
138	mother	NamphriBugun	Bugun	MOTHER	1216	amua	amu/wa	Abraham
139	mountain	WanghoBugun	Bugun	MOUNTAIN	639	pham	pʰam	Abraham
139	mountain	BichomBugun	Bugun	MOUNTAIN	639	phuŋ	pʰuŋ	Abraham
139	mountain	SingchungBugun	Bugun	MOUNTAIN	639	pham	pʰam	Abraham
139	mountain	KaspiBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	Abraham
139	mountain	NamphriBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	Abraham
140	mouth	WanghoBugun	Bugun	MOUTH	674	ʃijam	ʃijam	Abraham
140	mouth	BichomBugun	Bugun	MOUTH	674	sem	sem	Abraham
140	mouth	SingchungBugun	Bugun	MOUTH	674	sphun	spʰun	Abraham
140	mouth	KaspiBugun	Bugun	MOUTH	674	sem	sem	Abraham
140	mouth	NamphriBugun	Bugun	MOUTH	674	sem	sem	Abraham
141	mud	WanghoBugun	Bugun	MUD	640	khaʃoŋ; kalija	kʰaʃoŋ	Abraham
141	mud	BichomBugun	Bugun	MUD	640	ɲijakləja	ɲij+aklə+ja	Abraham
141	mud	SingchungBugun	Bugun	MUD	640	ɲijakhərə	ɲij+a+kʰərə	Abraham
141	mud	KaspiBugun	Bugun	MUD	640	kalija	kalija	Abraham
141	mud	NamphriBugun	Bugun	MUD	640	khale	kʰale	Abraham
142	name	WanghoBugun	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
142	name	BichomBugun	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
142	name	SingchungBugun	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
142	name	KaspiBugun	Bugun	NAME	1405	ebeŋ; mbeŋ	ebeŋ	Abraham
142	name	NamphriBugun	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
143	narrow	WanghoBugun	Bugun	NARROW	1267	khərok	kʰərok	Abraham
143	narrow	BichomBugun	Bugun	NARROW	1267	nəkhok	n+ə+kʰok	Abraham
143	narrow	SingchungBugun	Bugun	NARROW	1267	dəəm	dəːm	Abraham
143	narrow	KaspiBugun	Bugun	NARROW	1267	dətʃoi	d+ə+tʃoi	Abraham
143	narrow	NamphriBugun	Bugun	NARROW	1267	ekhok	ekʰok	Abraham
144	near	WanghoBugun	Bugun	NEAR	1942	enui	enui	Abraham
144	near	BichomBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	SingchungBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	KaspiBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	NamphriBugun	Bugun	NEAR	1942	anoi; atʃua	atʃu/wa	Abraham
145	neck	WanghoBugun	Bugun	NECK	1333	japu	japu	Abraham
145	neck	BichomBugun	Bugun	NECK	1333	ejua	e+ju+/wa	Abraham
145	neck	SingchungBugun	Bugun	NECK	1333	ejua	e+ju+/wa	Abraham
145	neck	KaspiBugun	Bugun	NECK	1333	jua	jua	Abraham
145	neck	NamphriBugun	Bugun	NECK	1333	jua	jua	Abraham
146	needle	WanghoBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
146	needle	BichomBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
146	needle	SingchungBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
146	needle	KaspiBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
146	needle	NamphriBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
147	new	WanghoBugun	Bugun	NEW	1231	evoŋ	evoŋ	Abraham
147	new	BichomBugun	Bugun	NEW	1231	ewã	ewã	Abraham
147	new	SingchungBugun	Bugun	NEW	1231	ovou	ovou	Abraham
147	new	KaspiBugun	Bugun	NEW	1231	mvəo	mvəo	Abraham
147	new	NamphriBugun	Bugun	NEW	1231	evo	evo	Abraham
149	nine	WanghoBugun	Bugun	NINE	1483	deke	deke	Abraham
149	nine	BichomBugun	Bugun	NINE	1483	dəkhy	dəkʰy	Abraham
149	nine	SingchungBugun	Bugun	NINE	1483	deke	deke	Abraham
149	nine	KaspiBugun	Bugun	NINE	1483	thəkhei	tʰəkʰei	Abraham
149	nine	NamphriBugun	Bugun	NINE	1483	deke	deke	Abraham
150	noon	WanghoBugun	Bugun	MIDDAY	12	haŋlituwa	haŋlituwa	Abraham
150	noon	BichomBugun	Bugun	MIDDAY	12	hanai	hanai	Abraham
150	noon	SingchungBugun	Bugun	MIDDAY	12	ləthuŋa	lətʰuŋa	Abraham
150	noon	KaspiBugun	Bugun	MIDDAY	12	hanai	hanai	Abraham
150	noon	NamphriBugun	Bugun	MIDDAY	12	luthua	lutʰu/wa	Abraham
151	nose	WanghoBugun	Bugun	NOSE	1221	ephuŋ	epʰuŋ	Abraham
151	nose	BichomBugun	Bugun	NOSE	1221	ephuŋ	epʰuŋ	Abraham
151	nose	SingchungBugun	Bugun	NOSE	1221	ephuŋ	epʰuŋ	Abraham
151	nose	KaspiBugun	Bugun	NOSE	1221	ephuŋ	epʰuŋ	Abraham
151	nose	NamphriBugun	Bugun	NOSE	1221	ephuŋ	epʰuŋ	Abraham
153	old	WanghoBugun	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
153	old	BichomBugun	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
153	old	SingchungBugun	Bugun	OLD (AGED)	2112	ehe	ehe	Abraham
153	old	KaspiBugun	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
153	old	NamphriBugun	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
154	one	WanghoBugun	Bugun	ONE	1493	tʃo	tʃo	Abraham
154	one	BichomBugun	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
154	one	SingchungBugun	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
154	one	KaspiBugun	Bugun	ONE	1493	dʒe	dʒe	Abraham
154	one	NamphriBugun	Bugun	ONE	1493	dʒe	dʒe	Abraham
156	paddyrice	WanghoBugun	Bugun	RICE PLANT	2026	niʃik	niʃik	Abraham
156	paddyrice	BichomBugun	Bugun	RICE PLANT	2026	niʃik; ŋiŋgausik	niʃik	Abraham
156	paddyrice	SingchungBugun	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
156	paddyrice	KaspiBugun	Bugun	RICE PLANT	2026	ŋiŋ	ŋiŋ	Abraham
156	paddyrice	NamphriBugun	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
162	pig	WanghoBugun	Bugun	PIG	1337	wok	wok	Abraham
162	pig	BichomBugun	Bugun	PIG	1337	ʋo	ʋo	Abraham
162	pig	SingchungBugun	Bugun	PIG	1337	evoʔ	evoʔ	Abraham
162	pig	KaspiBugun	Bugun	PIG	1337	vok	vok	Abraham
162	pig	NamphriBugun	Bugun	PIG	1337	vok	vok	Abraham
166	rain	WanghoBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	hapʰije	Abraham
166	rain	BichomBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	hapʰije	Abraham
166	rain	SingchungBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	hapʰije	Abraham
166	rain	KaspiBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	hapʰije	Abraham
166	rain	NamphriBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	hapʰije	Abraham
167	rainbow	WanghoBugun	Bugun	RAINBOW	1733	pharaŋphakhuwak; saraŋmokhuwaŋ	pʰaraŋpʰakʰuwak	Abraham
167	rainbow	BichomBugun	Bugun	RAINBOW	1733	saraŋmokhuwaŋ	saraŋmokʰuwaŋ	Abraham
167	rainbow	SingchungBugun	Bugun	RAINBOW	1733	pharamphakhuŋ	pʰ+arampʰakʰu+ŋ	Abraham
167	rainbow	KaspiBugun	Bugun	RAINBOW	1733	saraŋbakhuwaŋ	saraŋbakʰuwaŋ	Abraham
167	rainbow	NamphriBugun	Bugun	RAINBOW	1733	ʃirbakhuwaŋ	ʃirbakʰuwaŋ	Abraham
168	rat	WanghoBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	BichomBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	SingchungBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	KaspiBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	NamphriBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
169	red	WanghoBugun	Bugun	RED	156	eʃek	eʃek	Abraham
169	red	BichomBugun	Bugun	RED	156	eʃaik; ʃeik	eʃaik	Abraham
169	red	SingchungBugun	Bugun	RED	156	eʃaik	eʃaik	Abraham
169	red	KaspiBugun	Bugun	RED	156	ʃei	ʃei	Abraham
169	red	NamphriBugun	Bugun	RED	156	eʃaik	eʃaik	Abraham
171	right	WanghoBugun	Bugun	RIGHT	1019	phazui	pʰazui	Abraham
171	right	BichomBugun	Bugun	RIGHT	1019	phozoi	pʰozoi	Abraham
171	right	SingchungBugun	Bugun	RIGHT	1019	phozoi	pʰozoi	Abraham
171	right	KaspiBugun	Bugun	RIGHT	1019	havik	havik	Abraham
171	right	NamphriBugun	Bugun	RIGHT	1019	phazui	pʰazui	Abraham
174	river	WanghoBugun	Bugun	RIVER	666	khoɲoi	kʰoɲoi	Abraham
174	river	BichomBugun	Bugun	RIVER	666	kaʃat	kaʃat	Abraham
174	river	SingchungBugun	Bugun	RIVER	666	kho	kho	Abraham
174	river	KaspiBugun	Bugun	RIVER	666	kaʃat	kaʃat	Abraham
174	river	NamphriBugun	Bugun	RIVER	666	khamua	kʰamu/wa	Abraham
175	road	WanghoBugun	Bugun	ROAD	667	ləmua	ləmu/wa	Abraham
175	road	BichomBugun	Bugun	ROAD	667	ləmua	ləmu/wa	Abraham
175	road	SingchungBugun	Bugun	ROAD	667	ləmua	ləmu/wa	Abraham
175	road	KaspiBugun	Bugun	ROAD	667	ləmua	ləmu/wa	Abraham
175	road	NamphriBugun	Bugun	ROAD	667	ləmua	ləmu/wa	Abraham
177	root	WanghoBugun	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
177	root	BichomBugun	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
177	root	SingchungBugun	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
177	root	KaspiBugun	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
177	root	NamphriBugun	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
179	salt	WanghoBugun	Bugun	SALT	1274	suruwa	suruwa	Abraham
179	salt	BichomBugun	Bugun	SALT	1274	surəja	surəja	Abraham
179	salt	SingchungBugun	Bugun	SALT	1274	suruwa	suruwa	Abraham
179	salt	KaspiBugun	Bugun	SALT	1274	suɹe	suɹe	Abraham
179	salt	NamphriBugun	Bugun	SALT	1274	suruwa	suruwa	Abraham
181	sand	WanghoBugun	Bugun	SAND	671	bali	bali	Abraham
181	sand	BichomBugun	Bugun	SAND	671	bali	bali	Abraham
181	sand	SingchungBugun	Bugun	SAND	671	bali	bali	Abraham
181	sand	KaspiBugun	Bugun	SAND	671	bali	bali	Abraham
181	sand	NamphriBugun	Bugun	SAND	671	bali	bali	Abraham
182	sea	WanghoBugun	Bugun	SEA	1474	tʃumoŋkhou; kharuwai	tʃumoŋkhou	Abraham
182	sea	BichomBugun	Bugun	SEA	1474	khobu; təpməkhən	khobu	Abraham
182	sea	SingchungBugun	Bugun	SEA	1474	stau	stau	Abraham
182	sea	KaspiBugun	Bugun	SEA	1474	–	–	Abraham
182	sea	NamphriBugun	Bugun	SEA	1474	khamua	khamua	Abraham
183	seed	WanghoBugun	Bugun	SEED	714	erai	erai	Abraham
183	seed	BichomBugun	Bugun	SEED	714	erai	erai	Abraham
183	seed	SingchungBugun	Bugun	SEED	714	erai	erai	Abraham
183	seed	KaspiBugun	Bugun	SEED	714	rii	rii	Abraham
183	seed	NamphriBugun	Bugun	SEED	714	murui	murui	Abraham
184	seven	WanghoBugun	Bugun	SEVEN	1704	mə̆lija	mə�lija	Abraham
184	seven	BichomBugun	Bugun	SEVEN	1704	mə̆lija	mə�lija	Abraham
184	seven	SingchungBugun	Bugun	SEVEN	1704	mə̆lija	mə�lija	Abraham
184	seven	KaspiBugun	Bugun	SEVEN	1704	mə̆lija	mə�lija	Abraham
184	seven	NamphriBugun	Bugun	SEVEN	1704	mə̆lija	mə�lija	Abraham
186	short (length)	WanghoBugun	Bugun	SHORT	1645	edəm	edəm	Abraham
186	short (length)	BichomBugun	Bugun	SHORT	1645	dum	dum	Abraham
186	short (length)	SingchungBugun	Bugun	SHORT	1645	dəm	dəm	Abraham
186	short (length)	KaspiBugun	Bugun	SHORT	1645	dum	dum	Abraham
186	short (length)	NamphriBugun	Bugun	SHORT	1645	eduŋ	eduŋ	Abraham
188	six	WanghoBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	BichomBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	SingchungBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	KaspiBugun	Bugun	SIX	1703	rak	rak	Abraham
188	six	NamphriBugun	Bugun	SIX	1703	rap	rap	Abraham
189	skin	WanghoBugun	Bugun	SKIN	763	ekhuk	ekʰuk	Abraham
189	skin	BichomBugun	Bugun	SKIN	763	ekhuk	ekʰuk	Abraham
189	skin	SingchungBugun	Bugun	SKIN	763	ekhuk	ekʰuk	Abraham
189	skin	KaspiBugun	Bugun	SKIN	763	ekhuk	ekʰuk	Abraham
189	skin	NamphriBugun	Bugun	SKIN	763	ekhuk	ekʰuk	Abraham
190	sky	WanghoBugun	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
190	sky	BichomBugun	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
190	sky	SingchungBugun	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
190	sky	KaspiBugun	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
190	sky	NamphriBugun	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
192	small	WanghoBugun	Bugun	SMALL	1246	ejuŋ	e+ju+ŋ	Abraham
192	small	BichomBugun	Bugun	SMALL	1246	ejuŋ	e+ju+ŋ	Abraham
192	small	SingchungBugun	Bugun	SMALL	1246	ẽeu	ẽeu	Abraham
192	small	KaspiBugun	Bugun	SMALL	1246	ejuŋ	e+ju+ŋ	Abraham
192	small	NamphriBugun	Bugun	SMALL	1246	iu	iu	Abraham
193	smoke	WanghoBugun	Bugun	SMOKE (EXHAUST)	778	bukhu	bukʰu	Abraham
193	smoke	BichomBugun	Bugun	SMOKE (EXHAUST)	778	bamkham	bamkʰam	Abraham
193	smoke	SingchungBugun	Bugun	SMOKE (EXHAUST)	778	boekhau	boekʰau	Abraham
193	smoke	KaspiBugun	Bugun	SMOKE (EXHAUST)	778	baiŋkham	baiŋkʰam	Abraham
193	smoke	NamphriBugun	Bugun	SMOKE (EXHAUST)	778	boemokhəm	boe+mokʰ+əm	Abraham
194	snake	WanghoBugun	Bugun	SNAKE	730	phau	pʰau	Abraham
194	snake	BichomBugun	Bugun	SNAKE	730	pam	pam	Abraham
194	snake	SingchungBugun	Bugun	SNAKE	730	phau	pʰau	Abraham
194	snake	KaspiBugun	Bugun	SNAKE	730	pam	pam	Abraham
194	snake	NamphriBugun	Bugun	SNAKE	730	pam	pam	Abraham
195	soil/ground	WanghoBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
195	soil/ground	BichomBugun	Bugun	EARTH (SOIL)	1228	suʔ	suʔ	Abraham
195	soil/ground	SingchungBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
195	soil/ground	KaspiBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
195	soil/ground	NamphriBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
197	son	WanghoBugun	Bugun	SON	1620	dəfua	dəfu/wa	Abraham
197	son	BichomBugun	Bugun	SON	1620	dəfua	dəfu/wa	Abraham
197	son	SingchungBugun	Bugun	SON	1620	dəfua	dəfu/wa	Abraham
197	son	KaspiBugun	Bugun	SON	1620	dəfua	dəfu/wa	Abraham
197	son	NamphriBugun	Bugun	SON	1620	dəfua	dəfu/wa	Abraham
200	spicy,hot	WanghoBugun	Bugun	HOT	1286	ra	ra	Abraham
200	spicy,hot	BichomBugun	Bugun	HOT	1286	rau	rau	Abraham
200	spicy,hot	SingchungBugun	Bugun	HOT	1286	etʃək	etʃək	Abraham
200	spicy,hot	KaspiBugun	Bugun	HOT	1286	rau	rau	Abraham
200	spicy,hot	NamphriBugun	Bugun	HOT	1286	etʃək	etʃək	Abraham
201	spider	WanghoBugun	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
201	spider	BichomBugun	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
201	spider	SingchungBugun	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
201	spider	KaspiBugun	Bugun	SPIDER	843	raguŋʃejam	raguŋʃejam	Abraham
201	spider	NamphriBugun	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
203	star	WanghoBugun	Bugun	STAR	1430	satijoŋ	satijoŋ	Abraham
203	star	BichomBugun	Bugun	STAR	1430	tadijaŋ	tadijaŋ	Abraham
203	star	SingchungBugun	Bugun	STAR	1430	sadijoŋ	sadijoŋ	Abraham
203	star	KaspiBugun	Bugun	STAR	1430	ladijaŋ	ladijaŋ	Abraham
203	star	NamphriBugun	Bugun	STAR	1430	tadijaŋ	tadijaŋ	Abraham
204	stone	WanghoBugun	Bugun	STONE	857	labau	labau	Abraham
204	stone	BichomBugun	Bugun	STONE	857	labau	labau	Abraham
204	stone	SingchungBugun	Bugun	STONE	857	labau	labau	Abraham
204	stone	KaspiBugun	Bugun	STONE	857	labau	labau	Abraham
204	stone	NamphriBugun	Bugun	STONE	857	lubu	lubu	Abraham
206	sun	WanghoBugun	Bugun	SUN	1343	haneiŋ	haneiŋ	Abraham
206	sun	BichomBugun	Bugun	SUN	1343	hanai	hanai	Abraham
206	sun	SingchungBugun	Bugun	SUN	1343	hanai	hanai	Abraham
206	sun	KaspiBugun	Bugun	SUN	1343	hanai	hanai	Abraham
206	sun	NamphriBugun	Bugun	SUN	1343	hanai	hanai	Abraham
209	tail	WanghoBugun	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
209	tail	BichomBugun	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
209	tail	SingchungBugun	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
209	tail	KaspiBugun	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
209	tail	NamphriBugun	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
210	ten	WanghoBugun	Bugun	TEN	1515	sũ	sũ	Abraham
210	ten	BichomBugun	Bugun	TEN	1515	suã	suã	Abraham
210	ten	SingchungBugun	Bugun	TEN	1515	suŋa	suŋa	Abraham
210	ten	KaspiBugun	Bugun	TEN	1515	suã	suã	Abraham
210	ten	NamphriBugun	Bugun	TEN	1515	suwa	suwa	Abraham
211	thatthing	WanghoBugun	Bugun	THAT	78	throŋphomono	throŋphomono	Abraham
211	thatthing	BichomBugun	Bugun	THAT	78	throŋphomono	throŋphomono	Abraham
211	thatthing	SingchungBugun	Bugun	THAT	78	throŋdʒa	throŋdʒa	Abraham
211	thatthing	KaspiBugun	Bugun	THAT	78	thibamigijaŋ	thibamigijaŋ	Abraham
211	thatthing	NamphriBugun	Bugun	THAT	78	thedʒi	thedʒi	Abraham
213	thin	WanghoBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khətʃek	kʰ+ət+ʃek	Abraham
213	thin	BichomBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khijan	kʰij+a+n	Abraham
213	thin	SingchungBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kətʃen	k+ət+ʃen	Abraham
213	thin	KaspiBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	sinija	sinija	Abraham
213	thin	NamphriBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kherijaŋ	kʰerij+a+ŋ	Abraham
215	thisthing	WanghoBugun	Bugun	THIS	1214	heiphomono	heipʰomono	Abraham
215	thisthing	BichomBugun	Bugun	THIS	1214	heiphomono; mənohi	heipʰomono	Abraham
215	thisthing	SingchungBugun	Bugun	THIS	1214	ehihi	ehihi	Abraham
215	thisthing	KaspiBugun	Bugun	THIS	1214	heiphomono	heipʰomono	Abraham
215	thisthing	NamphriBugun	Bugun	THIS	1214	dʒije	dʒije	Abraham
220	three	WanghoBugun	Bugun	THREE	492	əm	əm	Abraham
220	three	BichomBugun	Bugun	THREE	492	um	um	Abraham
220	three	SingchungBugun	Bugun	THREE	492	um	um	Abraham
220	three	KaspiBugun	Bugun	THREE	492	um	um	Abraham
220	three	NamphriBugun	Bugun	THREE	492	um	um	Abraham
221	thunder	WanghoBugun	Bugun	THUNDER	1150	haklam	haklam	Abraham
221	thunder	BichomBugun	Bugun	THUNDER	1150	haklam	haklam	Abraham
221	thunder	SingchungBugun	Bugun	THUNDER	1150	haklam	haklam	Abraham
221	thunder	KaspiBugun	Bugun	THUNDER	1150	haklam	haklam	Abraham
221	thunder	NamphriBugun	Bugun	THUNDER	1150	hakhəlaŋ	hakʰəlaŋ	Abraham
222	tiger	WanghoBugun	Bugun	TIGER	846	matʃuwa	matʃuwa	Abraham
222	tiger	BichomBugun	Bugun	TIGER	846	mətʃua	mətʃu/wa	Abraham
222	tiger	SingchungBugun	Bugun	TIGER	846	matʃuwa	matʃuwa	Abraham
222	tiger	KaspiBugun	Bugun	TIGER	846	mətʃua	mətʃu/wa	Abraham
222	tiger	NamphriBugun	Bugun	TIGER	846	batʃaeŋ; matʃuwa	batʃaeŋ	Abraham
223	tobite	WanghoBugun	Bugun	BITE	1403	khrik; nik	kʰrik	Abraham
223	tobite	BichomBugun	Bugun	BITE	1403	thokpha	tʰokpʰa	Abraham
223	tobite	SingchungBugun	Bugun	BITE	1403	thokmage	t+ʰok+mage	Abraham
223	tobite	KaspiBugun	Bugun	BITE	1403	tʃipha	tʃ+i+pʰa	Abraham
223	tobite	NamphriBugun	Bugun	BITE	1403	thokpha	tʰokpʰa	Abraham
225	toburn	WanghoBugun	Bugun	BURNING	1428	hau	hau	Abraham
225	toburn	BichomBugun	Bugun	BURNING	1428	fũppha	fũppʰa	Abraham
225	toburn	SingchungBugun	Bugun	BURNING	1428	ʃuit	ʃuit	Abraham
225	toburn	KaspiBugun	Bugun	BURNING	1428	dʒijopha	dʒijopʰa	Abraham
225	toburn	NamphriBugun	Bugun	BURNING	1428	fupha	fupʰa	Abraham
226	tobuy	WanghoBugun	Bugun	BUY	1869	phek	pʰek	Abraham
226	tobuy	BichomBugun	Bugun	BUY	1869	pheiʔpha	pʰeiʔpʰa	Abraham
226	tobuy	SingchungBugun	Bugun	BUY	1869	phek	pʰek	Abraham
226	tobuy	KaspiBugun	Bugun	BUY	1869	phek	pʰek	Abraham
226	tobuy	NamphriBugun	Bugun	BUY	1869	phek	pʰek	Abraham
227	tocome	WanghoBugun	Bugun	COME	1446	tən	tən	Abraham
227	tocome	BichomBugun	Bugun	COME	1446	thavəə	tʰavəː	Abraham
227	tocome	SingchungBugun	Bugun	COME	1446	thavəə	tʰavəː	Abraham
227	tocome	KaspiBugun	Bugun	COME	1446	thavəə	tʰavəː	Abraham
227	tocome	NamphriBugun	Bugun	COME	1446	gunpha	gunpʰa	Abraham
229	tocry	WanghoBugun	Bugun	CRY	1839	tʃo	tʃo	Abraham
229	tocry	BichomBugun	Bugun	CRY	1839	tʃoapha	tʃoapʰa	Abraham
229	tocry	SingchungBugun	Bugun	CRY	1839	tʃomage	tʃomage	Abraham
229	tocry	KaspiBugun	Bugun	CRY	1839	tʃoapha	tʃoapʰa	Abraham
229	tocry	NamphriBugun	Bugun	CRY	1839	tʃo	tʃo	Abraham
232	today	WanghoBugun	Bugun	TODAY	1283	sto	sto	Abraham
232	today	BichomBugun	Bugun	TODAY	1283	sto	sto	Abraham
232	today	SingchungBugun	Bugun	TODAY	1283	sto	sto	Abraham
232	today	KaspiBugun	Bugun	TODAY	1283	sto	sto	Abraham
232	today	NamphriBugun	Bugun	TODAY	1283	sto	sto	Abraham
233	todie	WanghoBugun	Bugun	DIE	1494	ii	ii	Abraham
233	todie	BichomBugun	Bugun	DIE	1494	ipha	ipʰa	Abraham
233	todie	SingchungBugun	Bugun	DIE	1494	ida	ida	Abraham
233	todie	KaspiBugun	Bugun	DIE	1494	idən	idən	Abraham
233	todie	NamphriBugun	Bugun	DIE	1494	idun	idun	Abraham
235	todream	WanghoBugun	Bugun	DREAM	2374	epoŋ	epoŋ	Abraham
235	todream	BichomBugun	Bugun	DREAM	2374	ebaŋbaŋ	ebaŋbaŋ	Abraham
235	todream	SingchungBugun	Bugun	DREAM	2374	eboboŋmage	eboboŋmage	Abraham
235	todream	KaspiBugun	Bugun	DREAM	2374	məbaŋ	məbaŋ	Abraham
235	todream	NamphriBugun	Bugun	DREAM	2374	ebaŋ	ebaŋ	Abraham
236	todrink	WanghoBugun	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	Abraham
236	todrink	BichomBugun	Bugun	DRINK	1401	ŋaŋpha	ŋ+aŋ+pʰa	Abraham
236	todrink	SingchungBugun	Bugun	DRINK	1401	khoŋaŋ	kʰoŋaŋ	Abraham
236	todrink	KaspiBugun	Bugun	DRINK	1401	ŋaŋpha	ŋ+aŋ+pʰa	Abraham
236	todrink	NamphriBugun	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	Abraham
237	toeat	WanghoBugun	Bugun	EAT	1336	tʃije	tʃije	Abraham
237	toeat	BichomBugun	Bugun	EAT	1336	tʃepha	tʃepʰa	Abraham
237	toeat	SingchungBugun	Bugun	EAT	1336	mətʃitʃimage	m+ə+tʃitʃimage	Abraham
237	toeat	KaspiBugun	Bugun	EAT	1336	tʃipha	tʃipʰa	Abraham
237	toeat	NamphriBugun	Bugun	EAT	1336	tʃije	tʃije	Abraham
239	tofly	WanghoBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	kʰei	Abraham
239	tofly	BichomBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	kʰei	Abraham
239	tofly	SingchungBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khemage	kʰemage	Abraham
239	tofly	KaspiBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	kheŋpha	kʰeŋpʰa	Abraham
239	tofly	NamphriBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	kheipha	kʰeipʰa	Abraham
240	toforget	WanghoBugun	Bugun	FORGET	1523	pija	pija	Abraham
240	toforget	BichomBugun	Bugun	FORGET	1523	bijapha	b+ij+apʰa	Abraham
240	toforget	SingchungBugun	Bugun	FORGET	1523	bijẽ	b+ij+̃	Abraham
240	toforget	KaspiBugun	Bugun	FORGET	1523	bijadan	b+ij+adan	Abraham
240	toforget	NamphriBugun	Bugun	FORGET	1523	bijẽ	b+ij+̃	Abraham
241	togive	WanghoBugun	Bugun	GIVE	1447	phi	phi	Abraham
241	togive	BichomBugun	Bugun	GIVE	1447	phipha	pʰipʰa	Abraham
